source_id,section_id,start_page,end_page,heading_path,segment_ids,candidate_slug,candidate_type,primary_domain,secondary_domains,stage,contexts,summary,key_concepts,key_actions,tools_materials,failure_modes,safety_boundaries,local_adaptation_signals,needs_split,needs_merge,confidence
src.ggg.newsletter.2026-03,seg_000001,1,1,Editor • Publisher,seg_000001,media.profile-editor-publisher,field_report,media,publishing|personal_profile,reference,editorial bio|publisher bio,"A short biographical profile of Tom Luongo describing his editorial, publishing, and writing roles, plus a few personal background details. It does not present a reproducible capability in a procedural form, so it is best treated as a reference/profile object.",editorial role|publishing role|writing background|media syndication,identify editorial responsibilities|publish and syndicate content,blog|podcast|news media outlets,"","",No explicit local adaptation guidance; profile is context-specific to the named individual.,false,false,0.92
src.ggg.newsletter.2026-03,seg_000002,1,1,"Tom Luongo In Chaos, We Trust",seg_000002,politics.hornets-nest-metaphor,concept_note,politics,rhetoric|analysis,concept,editorial commentary|political analysis,"A short editorial framing political conflict through a hornet's-nest metaphor: some situations are avoided until they must be confronted directly, after which the consequences are immediate and tense. The section introduces the issue's theme of what follows after disruptive action.",metaphor for conflict|escalation|direct confrontation|political disruption|consequences after provocation,recognize when a situation is being provoked|decide whether to avoid or confront|anticipate aftermath after disruption,"",underestimating retaliation|provoking conflict without a plan|misreading the cost of confrontation,metaphorical discussion only; no operational guidance for violence,references to local political actors and conflict style|adaptable to other contexts where disruption triggers backlash,false,false,0.86
src.ggg.newsletter.2026-03,seg_000003,1,1,Quote of the month,seg_000003,defense.quote-of-the-month-a10-thunderbolt-ii,reference_sheet,defense,aviation|culture,reference,newsletter front matter,"A brief quoted soundbite attributed to the A-10 Thunderbolt II, functioning as a thematic or editorial opener rather than a teachable capability object.",attribution|military aviation|editorial framing,present a quote|signal theme,newsletter,No actionable capability content is provided.|Attribution context is minimal.,Contains a military reference only; no operational guidance.,None apparent.,false,false,0.94
src.ggg.newsletter.2026-03,seg_000004,1,1,Index,seg_000004,publishing.issue-index,reference_sheet,publishing,information-organization,reference,newsletter navigation,"An index of newsletter articles with page references, serving as a navigation aid rather than a standalone capability object.",indexing|table of contents|navigation,list sections|map titles to pages,newsletter,No instructional content beyond navigation metadata.,"",Could be adapted to local issue organization or archival practices.,false,false,0.98
src.ggg.newsletter.2026-03,seg_000005,1,1,THE PROS AND CONS OF WARMAKING,seg_000005,politics.consensus-vs-power-politics,concept_note,politics,geopolitics|analysis,concept,commentary|geopolitical analysis,"A framing note contrasting consensus politics with power politics, arguing that real-world state behavior is better understood through interests, leverage, and coercive bargaining than through procedural ideals.",consensus politics|power politics|state interests|coercive leverage|geopolitical interpretation,reframe events through interests and leverage|test assumptions against observed outcomes|question narratives that obscure power,"",treating procedural consensus as reality|misreading strategic actors as neutral or inclusive,"",references to local political bargaining|institutions that mask hard power with process,false,false,0.84
src.ggg.newsletter.2026-03,seg_000006,1,1,THE PROS AND CONS OF WARMAKING > WEIGHING TRUMP'S IRAN GAMBLE,seg_000006,geopolitics.interpreting-power-shifts,skill_guide,geopolitics,political analysis|economics,analysis,commentary|market interpretation|statecraft,"A practical interpretive guide for reading major policy moves as power politics, using the Fed, Brexit, and Trump-era actions as examples of how actors use leverage, timing, and institutional control to shape outcomes.",power politics|institutional leverage|monetary policy|global capital flows|strategic interpretation,infer motives from actions and outcomes|compare stated goals with structural effects|track how policy shifts alter bargaining power,policy observation|market signals|historical comparison,overreliance on ideological priors|assuming consensus language reflects actual negotiation,"",central bank policy affecting local markets|regional exposure to dollar pricing or rate shocks,false,false,0.78
src.ggg.newsletter.2026-03,seg_000007,1,1,THE PROS AND CONS OF WARMAKING > DISCOMFORT JUNCTION,seg_000007,geopolitics.assessing-regime-targets,concept_note,geopolitics,security studies|analysis,analysis,commentary|war assessment,"An analytical note on assessing a conflict through power politics, hidden motivations, and competing national interests, with emphasis on uncertainty, inference, and burden of proof when actors mask intent.",national interests|hidden motivations|burden of proof|network nodes|strategic ambiguity,evaluate actors by interests and behavior|treat public claims as potentially strategic|separate observation from advocacy,"",confusing emotion with analysis|accepting narratives without evidence|misreading masked motives,"",local actors with opaque incentives|conflicts where public messaging diverges from behavior,false,false,0.8
src.ggg.newsletter.2026-03,seg_000008,1,1,THE PROS AND CONS OF WARMAKING > BAD NEWS FIRST,seg_000008,politics.electoral-tail-risk-analysis,concept_note,politics,elections|risk analysis,analysis,commentary|midterm strategy,"A political risk framing that evaluates how foreign-policy shocks, elite opposition, and media narratives may affect midterm outcomes, while emphasizing the long lead time before elections and the possibility of changing conditions.",electoral tail risk|midterm elections|demoralization campaign|coalition splitting|status quo restoration,stress-test political scenarios over time|track coalition cohesion|separate immediate reaction from longer-term trajectory,"",assuming current sentiment will persist unchanged|underestimating narrative warfare,"",local election cycles|coalition fracture signals|issue-based voter fatigue,false,false,0.77
src.ggg.newsletter.2026-03,seg_000009,1,1,"THE PROS AND CONS OF WARMAKING > (WARMAKING, con't.)",seg_000009,economics.hormuz-shipping-risk-assessment,reference_sheet,economics,shipping|energy markets|geopolitics,deployment,market monitoring|war premium analysis,"A market-oriented reference on how conflict around the Strait of Hormuz affects oil prices, shipping insurance, currencies, bonds, and equities, including the role of insurers, reinsurance, and chokepoint leverage.",Strait of Hormuz|war premium|shipping insurance|reinsurance|chokepoint leverage|oil pricing,"monitor insurance and reinsurance announcements|track tanker delays and port congestion|watch currency, bond, and equity reactions",shipping insurance|reinsurance programs|market price indicators,underestimating fog-of-war delays|ignoring insurance as a control point|misreading temporary closures as permanent,financial and geopolitical risk can change rapidly|not a tactical guide for disruption,local exposure to fuel prices|regional import dependence|port or logistics bottlenecks,false,false,0.9
src.ggg.newsletter.2026-03,seg_000010,1,1,"THE PROS AND CONS OF WARMAKING > (WARMAKING, con't.)",seg_000010,geopolitics.forever-war-risk-premium,concept_note,geopolitics,economics|security studies,analysis,commentary|risk framing,"A conceptual note arguing that recurring global conflicts create a persistent risk premium across everyday life and markets, and that peace-making or de-escalation can reduce those costs.",risk premium|forever wars|proxy conflict|de-escalation|globalist incentives,identify recurring conflict drivers|link conflict to everyday costs|evaluate whether peace actions reduce systemic risk,"",normalizing permanent conflict|attributing all instability to a single cause,"","local costs from conflict-driven inflation|community exposure to migration, drugs, or security spillovers",false,false,0.74
src.ggg.newsletter.2026-03,seg_000011,1,1,DRAGGING THE CURSOR TO DOOMSDAY,seg_000011,media.cursor-doomsday,concept_note,media,"",concept,"","A titled section with no substantive body text provided; only the heading suggests a conceptual or rhetorical piece about cursor dragging and doomsday framing, but the source content is insufficient to extract a reproducible capability.",cursor dragging|doomsday framing,"","",Insufficient source detail to identify a reproducible capability or procedure,"","",false,false,0.12
src.ggg.newsletter.2026-03,seg_000012,1,1,### by Dexter K. White,seg_000012,media.discourse-and-expert-authority,concept_note,media literacy,political analysis|science communication,concept,public discourse|expert claims|policy debate,"A commentary on the decline of shared factual standards and the role of expert authority in public debate, with emphasis on how alarmist framing can distort solvable problems.",expert authority|shared facts|scientific discourse|alarmist framing|public hysteria|projection assumptions,evaluate claims against evidence|separate solvable problems from apocalyptic framing|compare expert conclusions across viewpoints,academic claims|models|public debate,histrionics|premise inflation|post-facts reasoning,Do not treat rhetorical claims as verified facts.,"references to climate, ecology, and public discourse in a US context",false,false,0.86
src.ggg.newsletter.2026-03,seg_000013,1,1,### *Going Down the Mountain*,seg_000013,media.discourse-and-activist-framing,concept_note,media literacy,activism|political communication,concept,activism|environmental politics|mass media,"A discussion of how activist messaging, media amplification, and technocratic framing shape public understanding of environmental issues and political goals.",activist messaging|media amplification|technocracy|environmental politics|shared goals|causal argument,build awareness|state a solution|debate methods for agreed goals|test assumptions in models,models|media platforms|public arguments,terrorizing with science|hijacked movements|pointless argument,"Treat political assertions in the source as opinion, not verified analysis.",mentions US environmental politics and conservative/liberal framing,false,false,0.84
src.ggg.newsletter.2026-03,seg_000014,1,1,### *Iran Redux*,seg_000014,geopolitics.oil-flow-control-analysis,concept_note,geopolitics,energy security|international relations,analysis,Iran|US foreign policy|oil supply,An argument that the Iran conflict is primarily about controlling oil supply flows and limiting a rival's access to cheap energy.,oil supply control|energy chokepoints|geopolitical leverage|propaganda|foreign policy objectives,trace strategic incentives|compare with prior operations|identify supply-chain leverage points,oil market analysis|regional geopolitics,propaganda-driven interpretation|overstating certainty,This is a speculative geopolitical interpretation presented by the author.,"references Venezuela, China, bunker oil, and US policy",false,false,0.88
src.ggg.newsletter.2026-03,seg_000015,1,1,"### *Iran Redux* > #### *(Doomsday, con't.)*",seg_000015,geopolitics.maritime-chokepoint-control,project_blueprint,geopolitics,military strategy|energy security,deployment,Iran|Kharg Island|Straits of Hormuz|US Marines,A strategic scenario describing how control of Iranian oil flow and maritime chokepoints could be used to shape post-conflict energy access and regional outcomes.,chokepoint control|oil flow interruption|occupation|post-conflict leverage|presidency risk,secure chokepoints|control oil flow after hostilities|evaluate political risk,military forces|maritime geography|energy infrastructure,recklessness|mission creep|failed control of supply,Contains military speculation; not an operational plan.|Do not use as guidance for violence.,"specific to Iran, Kharg Island, Qeshm Island, and US domestic politics",false,false,0.9
src.ggg.newsletter.2026-03,seg_000016,1,1,### *A Change of Season*,seg_000016,law.maritime-rights-and-innocent-passage,reference_sheet,law,maritime law|international relations,reference,UNCLOS|territorial waters|shipping lanes|Iran|Oman,"A legal argument about maritime passage rights, territorial waters, and the claim that interference with commercial shipping in another state's waters constitutes an act of war.",UNCLOS|innocent passage|territorial waters|shipping lanes|act of war|sovereignty,check maritime boundaries|apply innocent passage rules|distinguish territorial claims from shipping routes,UNCLOS text|maritime maps|shipping lane data,misstating legal status|confusing territorial and transit waters,Legal claims in the source should be independently verified.|Not legal advice.,"references Iran, Oman, Hudson River analogy, and regional shipping routes",false,false,0.93
src.ggg.newsletter.2026-03,seg_000017,1,1,### *The World Around Us*,seg_000017,media.causality-and-shared-reality,concept_note,media literacy,critical thinking|political analysis,concept,political discourse|fact disputes|argumentation,"A framing of two recurring problems in politics: irrationality where intent should be, and weak causal reasoning when facts are disputed.",intentional actors|causality|shared reality|facts dispute|noise vs argument,challenge evidence|test causal claims|separate intent from outcome,facts|causal arguments,noise|unsupported inference|fact fragmentation,The source is rhetorical; treat its conclusions as opinion.,US political context and media conflict,false,false,0.87
src.ggg.newsletter.2026-03,seg_000018,1,1,### *Failure is Not the Only Option*,seg_000018,analysis.model-checking-for-political-claims,skill_guide,critical thinking,media literacy|decision analysis,skill,political commentary|forecasting|model evaluation,"A practical critique of untested models and amplification-based reasoning, emphasizing the need to check assumptions before accepting political narratives.",model checking|assumptions|amplification|backfitting|forecast uncertainty,check models|test assumptions|avoid backfitting|consider alternative outcomes,models|evidence|scenario analysis,unchecked assumptions|propaganda uptake|overconfidence,Do not infer factual correctness from rhetorical confidence.,"references Trump, Iran, right-wing media, and US politics",false,false,0.89
src.ggg.newsletter.2026-03,seg_000020,1,1,PORTFOLIO REVIEW > The End of the Chaos Premium,seg_000020,finance.geopolitical-chaos-premium-market-signals,concept_note,finance,geopolitics|risk-management|commodities,analysis,portfolio review|market commentary|geopolitical disruption,"A market-analysis note arguing that geopolitical chokepoints, insurance pricing, and commodity benchmarks create a 'chaos premium' that can be observed through spreads, insurance costs, and price reactions. It also frames a tactical response of staying in cash until prices and markets normalize.",chaos premium|strategic commodity pricing|insurance underwriting|benchmark pricing vs physical delivery|Brent/WTI spread|market non-confirmation|liquidity and cash positioning,watch market signals|compare Brent vs WTI spreads|monitor insurance premium changes|reduce exposure during disruption|re-enter after significant price correction,Brent crude futures|WTI prices|shipping insurance|yield spreads|AIS tracking,overreacting to noisy geopolitical narratives|chasing rallies too early|assuming benchmark prices reflect physical supply directly,"This is financial commentary, not a guaranteed trading method.|Geopolitical claims in the source are speculative and should be treated as the author's interpretation.",insurance market structure differs by region|commodity benchmarks and shipping chokepoints vary by local trade routes|cash-management guidance depends on local risk tolerance,false,false,0.92
src.ggg.newsletter.2026-03,seg_000020,1,1,PORTFOLIO REVIEW > The End of the Chaos Premium,seg_000020,finance.hormuz-shipping-risk-insurance-response,project_blueprint,finance,shipping|insurance|geopolitics,deployment,maritime shipping|war-risk insurance|chokepoint disruption,"A practical deployment-oriented description of how shipping risk, insurance withdrawal, and emergency reinsurance pools affect transit through a chokepoint. The source describes a sequence of insurance cancellations, premium spikes, and a new reinsurance arrangement tied to naval protection.",war-risk insurance|maritime reinsurance|chokepoint transit|escort protection|premium escalation|shipping queueing,cancel or restrict coverage|raise premiums for high-risk voyages|establish a reinsurance pool|tie protection to insurance participation|track vessel movement through AIS,Lloyd's of London insurance market|Chubb Ltd.|AIS tracking|maritime reinsurance pool,coverage gaps during escalation|mispricing risk|ships transiting without adequate protection|policy confusion across allies,Operational details are described from a political commentary perspective and may not be reliable as factual guidance.|Maritime insurance and security decisions require licensed professionals and legal compliance.,local port authorities may have different war-risk rules|regional insurers may not mirror London market behavior|escort and coverage arrangements depend on national jurisdiction,false,false,0.84
src.ggg.newsletter.2026-03,seg_000020,1,1,PORTFOLIO REVIEW > The End of the Chaos Premium,seg_000020,finance.cash-positioning-during-commodity-shocks,skill_guide,finance,portfolio-management|risk-management,practice,volatile markets|commodity shock|war-driven inflation,"A tactical investing guide embedded in commentary: hold cash during extreme uncertainty, take profits from winners, and wait for a significant correction before redeploying capital.",cash as optionality|profit-taking|pullback entry|credit stress|deflationary wave risk,stay in cash|take profits off the table|lighten winners|wait for oil to correct|re-enter when money begins flowing again,price charts|transportation average|commodity prices|yield spreads,buying too early|holding concentrated winners through a credit seizure|confusing temporary relief with trend reversal,"This is speculative market advice from the source, not personalized financial advice.",cash preference depends on local inflation and capital controls|entry thresholds vary by market structure|commodity exposure differs by economy,false,false,0.9
src.ggg.newsletter.2026-03,seg_000022,1,1,"PORTFOLIO REVIEW > Gold Portfolio > GAMCO Global Gold, Natural Resources & Income Trust (NYSE:GGN)",seg_000022,finance.ggn-buy-under-4-75,reference_sheet,finance,gold|income-funds,reference,portfolio watchlist|gold correction,"A position note giving a current price, buy-under level, and a brief rationale for adding after a sharp correction in gold-related assets.",buy-under level|gold correction|position sizing|entry discipline,wait for selling to finish|add below target price|avoid buying too early,GGN fund|price target|gold market,dive back in too early|ignoring continued volatility,This is a portfolio-specific recommendation and may not generalize.,local access to the fund or equivalent instrument may differ|currency and tax treatment may change the effective entry level,false,false,0.95
src.ggg.newsletter.2026-03,seg_000023,1,1,PORTFOLIO REVIEW > Gold Portfolio > Permian Basin Royalty Trust (NYSE:PBT),seg_000023,finance.pbt-raise-cash-on-oil-runup,reference_sheet,finance,energy|royalties,reference,oil rally|royalty trust|cash raising,"A position note describing PBT as a beneficiary of high oil prices and suggesting it can be used to raise cash after a strong run-up, with limited upside left at current levels.",royalty trust|yield expansion|oil price sensitivity|cash raising,hold through high oil prices|avoid chasing higher|trim to raise cash,PBT trust|WTI price|yield data,chasing the rally|expecting large upside after a run-up,"This is a portfolio opinion, not a universal valuation model.",oil-linked income products vary by jurisdiction|tax and distribution treatment may differ,false,false,0.94
src.ggg.newsletter.2026-03,seg_000024,1,1,PORTFOLIO REVIEW > Gold Portfolio > Gladstone Land Corporation (NASDAQ:LAND),seg_000024,finance.land-income-stock-rate-sensitivity,reference_sheet,finance,real-estate|agriculture|income,reference,agricultural real estate|dividend investing|interest-rate outlook,"A position note on an agricultural real-estate stock, emphasizing dividend collection, mixed earnings, and a thesis that lower domestic interest rates should support the position.",dividend income|funds from operations|rate sensitivity|asset sales at loss,hold through weak periods|collect dividends|monitor earnings quality|bet on lower rates,LAND stock|dividend history|earnings reports,overlooking mixed fundamentals|assuming rate cuts will arrive quickly,This is a single-stock portfolio note and not a general recommendation.,local interest-rate regimes matter|agricultural real-estate exposure depends on regional land markets,false,false,0.93
src.ggg.newsletter.2026-03,seg_000025,1,1,PORTFOLIO REVIEW > Gold Portfolio > Nordic American Tankers Limited (NYSE:NAT),seg_000025,finance.nat-lighten-up-on-shipping-winners,reference_sheet,finance,shipping|energy,reference,tanker stocks|war premium|cash management,"A position note describing NAT as a beneficiary of geopolitical disruption and recommending partial profit-taking after a strong surge, while lowering the buy-under level for a pullback.",tanker exposure|chaos premium|profit-taking|pullback entry,lighten up on winners|raise cash|set a lower buy limit,NAT stock|dividend data|price chart,holding too long into a reversal|assuming the surge will continue indefinitely,This is speculative investment commentary.,shipping-cycle dynamics vary by route and fleet composition|local access to tanker equities may differ,false,false,0.95
src.ggg.newsletter.2026-03,seg_000026,1,1,PORTFOLIO REVIEW > Gold Portfolio > abrdn Bloomberg All Commodity Strategy K-1 Free ETF (AMEX:BCI),seg_000026,finance.bci-multi-year-commodity-bull-market,reference_sheet,finance,commodities|etf,reference,commodity bull market|options and futures|portfolio allocation,"A position note framing BCI as a long-term commodity bull-market vehicle, with caution against chasing the current rally and a buy-under level set for pullbacks.",commodity bull market|options and futures exposure|deflationary wave risk|pullback discipline,hold as a long bet|avoid chasing price|buy on pullbacks,BCI ETF|options|futures,buying into a spike|ignoring credit-market stress,This is a fund-specific portfolio note and may not fit all investors.,commodity cycles differ by region|tax treatment of K-1-free products may vary by market,false,false,0.94
src.ggg.newsletter.2026-03,seg_000028,1,1,BREAKING THE MONOLITH > Why Mirrors Aren't Lenses,seg_000028,media.framing-and-reductionism,concept_note,media literacy,critical thinking|political analysis,concept,social media|AI-generated imagery|political discourse|film analysis,"Argues that images and narratives can function as lenses rather than mirrors, and that crisis discourse often reduces complex realities into fear-driven simplifications. The piece uses *2001: A Space Odyssey* as a framing device to discuss how observers should question who is shaping attention and what response is being sought.",framing|reductionism|nuance|observation vs interpretation|media manipulation|bias projection|complex systems|AI image uncertainty,Question who is drawing attention to what|Ask what response a framing is trying to produce|Resist fear-driven simplification|Distinguish between complex actors and monolithic labels,film analysis|social media feeds|news commentary,doomscrolling|narrative flattening|treating groups as monoliths|accepting images as inherently truthful|reaction without reflection,Avoid overconfident claims about contested political actors|Do not collapse diverse groups into a single identity,Can be adapted to local media ecosystems|Can be used with region-specific conflict examples|Can be paired with community fact-checking practices,false,false,0.86
src.ggg.newsletter.2026-03,seg_000029,1,1,"THE GOLD, GOATS 'N GUNS PORTFOLIO",seg_000029,portfolio.gold-goats-guns-overview,concept_note,portfolio_management,asset_allocation|risk_management,overview,newsletter,"A portfolio framing concept named 'Gold, Goats 'N Guns' is introduced, but the provided section contains only the heading and no substantive content to extract into a reproducible capability.",portfolio framing|asset allocation|risk management,"","",Insufficient source content to identify actionable steps or a reproducible method,"","",false,false,0.18
src.ggg.newsletter.2026-03,seg_000030,1,1,PORTFOLIO TABLE AND ALLOCATION RECOMMENDATIONS,seg_000030,finance.portfolio-allocation-recommendations,reference_sheet,finance,portfolio_management|investment_research,reference,newsletter|portfolio review,"Section title indicating a portfolio table and allocation recommendations, but the provided excerpt contains only portfolio holdings tables rather than explicit allocation rules or rationale.",portfolio allocation|holdings table|position value|yield|total return,review holdings|compare yield and return|track position values,portfolio table|performance metrics,insufficient context to infer actual allocation methodology|possible overinterpretation of table as recommendation framework,informational only|not investment advice,none explicit in excerpt,false,true,0.61
src.ggg.newsletter.2026-03,seg_000031,1,1,PORTFOLIO TABLE AND ALLOCATION RECOMMENDATIONS > GOLD Portfolio,seg_000031,finance.gold-portfolio-holdings,reference_sheet,finance,commodities|portfolio_management,reference,gold-focused portfolio|newsletter,"A holdings table for the GOLD portfolio listing symbols, entry dates, prices, yields, returns, and position values for several assets.",gold portfolio|holdings|entry price|recent price|current yield|total return|position value,inspect holdings performance|compare yield and return across assets|monitor portfolio composition,portfolio table|market price data,table alone does not explain selection criteria|performance figures may be time-sensitive,informational only|not a solicitation,portfolio composition may vary by investor circumstances,false,false,0.95
src.ggg.newsletter.2026-03,seg_000032,1,1,PORTFOLIO TABLE AND ALLOCATION RECOMMENDATIONS > GOATS Portfolio,seg_000032,finance.goats-portfolio-holdings,reference_sheet,finance,portfolio_management|equities|commodities,reference,portfolio review|newsletter,"A holdings table for the GOATS portfolio listing multiple securities with entry dates, prices, yields, returns, and position values.",portfolio holdings|performance tracking|yield|return|position sizing,review individual holdings|track gains and losses|compare income and appreciation,holdings table|price history,no explicit strategy narrative in excerpt|data may be outdated quickly,informational only|not investment advice,varied entry dates and position values suggest individualized allocation timing,false,false,0.95
src.ggg.newsletter.2026-03,seg_000033,1,1,PORTFOLIO TABLE AND ALLOCATION RECOMMENDATIONS > GUNS Portfolio,seg_000033,finance.guns-portfolio-holdings,reference_sheet,finance,portfolio_management|digital_assets|currency,reference,portfolio review|newsletter,"A holdings table for the GUNS portfolio listing assets such as currency, bitcoin, and ETFs with entry dates, prices, yields, returns, and position values.",portfolio holdings|asset allocation|return tracking|yield|digital assets,review asset performance|compare returns across asset classes|monitor position values,holdings table|market pricing,no explanation of why these assets are grouped together|performance metrics are snapshot-based,informational only|not investment advice,"portfolio includes mixed asset classes, implying strategy may be adapted to investor risk tolerance",false,false,0.95
src.ggg.newsletter.2026-03,seg_000034,1,1,PORTFOLIO TABLE AND ALLOCATION RECOMMENDATIONS > Disclaimer,seg_000034,finance.investment-disclaimer-and-risk-notice,safety_notice,finance,compliance|risk_management,reference,newsletter disclaimer|investment communication,"A disclaimer stating the publication is informational only, not a solicitation or guarantee, and that investment decisions involve risk and require due diligence and professional advice.",informational use|due diligence|investment risk|no guarantee|past performance limitations|professional advice,consult a financial adviser|perform due diligence|consider risk before investing,disclaimer text|privacy policy reference,misreading the publication as advice or a promise of profit|overreliance on past performance,not an offer to sell or solicitation to buy|no guarantee of future performance|possible complete loss of capital,investment decisions should be adjusted to personal circumstances,false,false,0.99
